<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
DBC,D,19950705,000000,13.6416,13.6416,13.6416,13.6416,84411.45833603451,0
DBC,D,19950706,000000,13.9949,13.9949,13.9949,13.9949,73856.2500023634,0
DBC,D,19950707,000000,14.1283,14.1283,14.1283,14.1283,85482.29166940211,0
DBC,D,19950710,000000,14.257,14.257,14.257,14.257,88270.833336158,0
DBC,D,19950711,000000,14.0803,14.0803,14.0803,14.0803,69344.79166888571,0
DBC,D,19950712,000000,13.6416,13.6416,13.6416,13.6416,62783.3333353424,0
DBC,D,19950713,000000,13.6416,13.6416,13.6416,13.6416,95222.91666971381,0
DBC,D,19950714,000000,14.257,14.257,14.257,14.257,176120.8333389692,0
DBC,D,19950717,000000,14.52,14.52,14.52,14.52,130566.6666708448,0
DBC,D,19950718,000000,14.52,14.52,14.52,14.52,52231.250001671404,0
DBC,D,19950719,000000,13.729,13.729,13.729,13.729,57465.625001838904,0
DBC,D,19950720,000000,14.0803,14.0803,14.0803,14.0803,73145.833335674,0
DBC,D,19950721,000000,13.6416,13.6416,13.6416,13.6416,88297.9166694922,0
DBC,D,19950724,000000,13.729,13.729,13.729,13.729,66245.83333545321,0
DBC,D,19950725,000000,13.6416,13.6416,13.6416,13.6416,118680.2083371311,0
DBC,D,19950726,000000,13.6416,13.6416,13.6416,13.6416,23601.0416674219,0
DBC,D,19950727,000000,14.0803,14.0803,14.0803,14.0803,34901.0416677835,0
DBC,D,19950728,000000,13.8586,13.8586,13.8586,13.8586,73331.2500023466,0
DBC,D,19950731,000000,13.6416,13.6416,13.6416,13.6416,32400.000001036802,0
DBC,D,19950801,000000,13.8586,13.8586,13.8586,13.8586,66262.5000021204,0
DBC,D,19950802,000000,13.8586,13.8586,13.8586,13.8586,14788.541667139902,0
DBC,D,19950803,000000,13.8586,13.8586,13.8586,13.8586,52665.6250016853,0
DBC,D,19950804,000000,13.8586,13.8586,13.8586,13.8586,62184.3750019899,0
DBC,D,19950807,000000,14.0803,14.0803,14.0803,14.0803,62031.250001985005,0
DBC,D,19950808,000000,14.0803,14.0803,14.0803,14.0803,59685.4166685766,0
DBC,D,19950809,000000,14.0803,14.0803,14.0803,14.0803,83939.58333601941,0
DBC,D,19950810,000000,14.0803,14.0803,14.0803,14.0803,78151.0416691675,0
DBC,D,19950811,000000,14.3443,14.3443,14.3443,14.3443,57229.166668498,0
DBC,D,19950816,000000,14.4326,14.4326,14.4326,14.4326,38552.083334567,0
DBC,D,19950817,000000,14.3443,14.3443,14.3443,14.3443,32520.833334374,0
DBC,D,19950818,000000,14.3443,14.3443,14.3443,14.3443,43079.1666680452,0
