<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CIE,D,20050602,000000,15.368,15.368,15.1392,15.2541,37537.580458687204,0
CIE,D,20050603,000000,15.368,15.368,15.2541,15.2541,18761.5387925622,0
CIE,D,20050606,000000,15.2541,15.3149,14.9645,15.0243,34016.48994154741,0
CIE,D,20050607,000000,15.2541,15.2541,15.0243,15.1933,9272.515804330202,0
CIE,D,20050608,000000,15.0784,15.1933,14.9037,14.9645,18645.515804059803,0
CIE,D,20050609,000000,15.1392,15.1933,14.8496,15.0243,15893.077585748402,0
CIE,D,20050610,000000,15.0243,15.0243,14.9037,15.0243,16656.5502868758,0
CIE,D,20050613,000000,15.0243,15.0784,14.7888,15.0243,34293.0804587808,0
CIE,D,20050614,000000,15.0243,15.1392,14.9645,15.0784,76385.5991357274,0
CIE,D,20050615,000000,15.0784,15.6576,15.0784,15.5977,551820.8721105175,0
CIE,D,20050616,000000,15.8864,15.9472,15.3149,15.5437,47954.7873549384,0
CIE,D,20050617,000000,15.5977,15.6576,15.5977,15.6576,17550.5488500684,0
CIE,D,20050620,000000,15.7184,15.7184,15.368,15.5977,12165.8390801088,0
CIE,D,20050621,000000,15.5977,15.7734,15.4829,15.7734,25930.102010746203,0
CIE,D,20050622,000000,15.7184,15.8333,15.5977,15.5977,24865.1767234206,0
CIE,D,20050623,000000,15.7184,15.7184,15.4829,15.7184,16921.745689167,0
CIE,D,20050624,000000,15.7184,15.7184,15.5437,15.7184,56766.3189638796,0
CIE,D,20050627,000000,15.5977,15.5977,15.4829,15.5977,5243.8247124924,0
CIE,D,20050628,000000,15.5437,15.5977,15.4829,15.4829,4411.981321711801,0
CIE,D,20050629,000000,15.4829,15.4829,15.1933,15.368,21161.764367205604,0
CIE,D,20050630,000000,15.3149,15.7184,15.3149,15.7184,52346.050285846206,0
CIE,D,20050701,000000,15.7184,15.7734,15.5977,15.7184,94647.82470991321,0
CIE,D,20050704,000000,15.7184,15.8864,15.7184,15.8333,20498.775861477603,0
CIE,D,20050705,000000,15.8864,15.8864,15.5977,15.7184,92354.29884791041,0
CIE,D,20050706,000000,15.5977,15.7184,15.4829,15.7184,10501.1163790074,0
CIE,D,20050707,000000,15.7734,15.8333,15.4829,15.6576,33539.9669530554,0
CIE,D,20050708,000000,15.6576,15.7184,15.5977,15.7184,12590.566091590801,0
CIE,D,20050711,000000,15.6576,15.6576,15.4829,15.5437,8353.655172172801,0
CIE,D,20050712,000000,15.368,15.6576,15.3149,15.6576,8583.629310097202,0
CIE,D,20050713,000000,15.7734,15.7734,15.7184,15.7734,9505.597700875202,0
CIE,D,20050714,000000,15.7734,15.7734,15.5977,15.7734,8852.9683905492,0
CIE,D,20050715,000000,15.6576,15.7184,15.5977,15.7184,5309.087643525,0
CIE,D,20050718,000000,15.5437,15.5977,15.423,15.4829,10193.448275568,0
CIE,D,20050719,000000,15.4829,15.4829,14.784,14.9587,44991.0215504262,0
CIE,D,20050720,000000,15.423,15.4829,15.0736,15.423,91882.9554571194,0
CIE,D,20050721,000000,15.423,15.4829,15.423,15.423,12587.458332970202,0
CIE,D,20050722,000000,15.3081,15.3081,15.1933,15.2483,49436.15229742441,0
CIE,D,20050725,000000,15.1933,15.2483,15.0127,15.0736,48428.202584809806,0
CIE,D,20050726,000000,15.1933,15.368,15.1933,15.368,9618.512930757,0
CIE,D,20050727,000000,15.2483,15.423,15.2483,15.368,22541.609194752004,0
CIE,D,20050728,000000,15.368,15.7734,15.368,15.7184,24191.829022290603,0
CIE,D,20050729,000000,15.7734,15.7734,15.5437,15.6576,14413.784482342802,0
CIE,D,20050801,000000,15.7184,15.7734,15.4829,15.5977,19118.931033931203,0
CIE,D,20050802,000000,15.6576,15.953,15.6576,15.953,32201.558907117003,0
CIE,D,20050803,000000,15.953,16.0679,15.8333,16.008,39360.798849439205,0
CIE,D,20050804,000000,15.8931,15.953,15.7734,15.953,10734.1982755524,0
CIE,D,20050805,000000,16.0679,16.5312,16.008,16.3574,97334.999997192,0
CIE,D,20050808,000000,16.3024,16.7069,16.3024,16.7069,36202.280171369406,0
CIE,D,20050809,000000,16.6519,16.7677,16.6519,16.7069,26293.709769356403,0
CIE,D,20050810,000000,16.7069,16.7677,16.6519,16.7069,30562.734194520603,0
CIE,D,20050811,000000,16.6519,16.6519,16.4183,16.6519,37507.538792021405,0
CIE,D,20050812,000000,16.3574,16.4183,16.3024,16.4183,44013.113504477406,0
CIE,D,20050816,000000,16.3574,16.6519,16.2435,16.4183,55557.40086046621,0
CIE,D,20050817,000000,16.3574,16.4183,16.3024,16.3574,53739.362067415204,0
CIE,D,20050818,000000,16.3024,16.3024,15.7734,15.953,21764.669539602,0
CIE,D,20050819,000000,15.8931,16.0679,15.8931,16.0679,5224.1422412286,0
CIE,D,20050822,000000,16.1277,16.3024,16.0679,16.3024,7966.221264138001,0
CIE,D,20050823,000000,16.1277,16.1827,16.0679,16.1827,5375.3864940978,0
CIE,D,20050824,000000,16.0679,16.2435,15.953,16.2435,20120.665229304603,0
CIE,D,20050825,000000,16.0679,16.2435,16.0679,16.2435,7351.920976799401,0
CIE,D,20050826,000000,16.1277,16.2435,16.1277,16.1827,8904.7643675592,0
CIE,D,20050829,000000,16.008,16.1277,16.008,16.1277,7165.455459563401,0
CIE,D,20050830,000000,15.953,16.3024,15.953,16.3024,14206.600574302802,0
CIE,D,20050831,000000,16.0679,16.2435,16.008,16.2435,15733.545976557602,0
CIE,D,20050901,000000,16.1277,16.2435,16.0679,16.2435,20172.4612063146,0
CIE,D,20050902,000000,16.1277,16.2435,16.0679,16.2435,27790.613504945402,0
CIE,D,20050905,000000,16.1277,16.2435,16.0679,16.2435,14260.468390393202,0
CIE,D,20050906,000000,16.0679,16.2435,16.008,16.1827,11799.123562878001,0
CIE,D,20050907,000000,16.0679,16.1827,16.0679,16.1827,12742.846264000202,0
CIE,D,20050908,000000,16.0679,16.1827,16.0679,16.1827,26299.9252865976,0
CIE,D,20050909,000000,16.1827,16.1827,16.0679,16.1277,23645.899424605203,0
CIE,D,20050912,000000,16.0679,16.1827,16.0679,16.1827,26805.454022215203,0
CIE,D,20050913,000000,16.1277,16.2435,16.1277,16.2435,21597.8864936298,0
CIE,D,20050914,000000,16.1277,16.2435,16.1277,16.2435,9123.3433905414,0
CIE,D,20050915,000000,16.1277,16.4183,16.1277,16.4183,41967.172412582404,0
CIE,D,20050916,000000,16.3574,16.3574,16.1827,16.3574,25151.090516515804,0
CIE,D,20050919,000000,16.1827,16.3574,16.1827,16.3024,4789.0560343446,0
CIE,D,20050920,000000,16.1827,16.3024,16.0679,16.3024,13454.522988117602,0
CIE,D,20050921,000000,16.0679,16.1827,15.7734,16.0679,17266.7068960536,0
CIE,D,20050922,000000,15.8931,16.008,15.8333,16.008,15924.155171954402,0
CIE,D,20050923,000000,16.008,16.1277,16.008,16.0679,28705.330458942004,0
