<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BMC,D,20200615,000000,2.91658,2.96568,2.79874,2.89694,4852.2710621995,0
BMC,D,20200616,000000,2.93622,2.93622,2.76928,2.84784,11553.8021976318,0
BMC,D,20200617,000000,2.84784,2.84784,2.7791,2.83802,3268.791208743,0
BMC,D,20200618,000000,2.76928,2.84784,2.74964,2.80856,14504.8791206652,0
BMC,D,20200619,000000,2.80856,2.83802,2.71036,2.83802,6854.2783881773,0
BMC,D,20200622,000000,2.83802,2.83802,2.71036,2.81838,9169.926739791501,0
BMC,D,20200623,000000,2.81838,2.81838,2.67108,2.79874,12537.4945053096,0
BMC,D,20200624,000000,2.74964,2.79874,2.66126,2.76928,16145.3846151465,0
BMC,D,20200625,000000,2.67108,2.74964,2.60234,2.73982,16525.216116972402,0
BMC,D,20200626,000000,2.73,2.90676,2.61216,2.90676,18554.7179484443,0
BMC,D,20200629,000000,3.04424,3.26029,2.86748,2.99514,102801.95604243991,0
BMC,D,20200630,000000,2.99514,3.00496,2.71036,2.91658,27324.4468860439,0
BMC,D,20200701,000000,2.66126,2.88712,2.66126,2.80856,10336.9157507633,0
BMC,D,20200702,000000,2.81838,2.83802,2.66126,2.8282,7743.2673991532,0
BMC,D,20200703,000000,2.81838,2.84784,2.75946,2.81838,6781.978021878001,0
BMC,D,20200706,000000,2.81838,2.8282,2.70054,2.76928,27155.4065930061,0
BMC,D,20200707,000000,2.74964,2.74964,2.60234,2.61216,19461.0183147313,0
BMC,D,20200708,000000,2.55324,2.64162,2.47468,2.61216,12207.5604393804,0
BMC,D,20200709,000000,2.51396,2.62198,2.45504,2.62198,35277.487178966905,0
BMC,D,20200710,000000,2.52378,2.62198,2.50414,2.5827,11798.1978020238,0
BMC,D,20200713,000000,2.54342,2.8282,2.50414,2.74964,61321.9120870077,0
BMC,D,20200714,000000,2.7791,2.7791,2.51396,2.61216,31953.7069592357,0
BMC,D,20200715,000000,2.62198,2.62198,2.40594,2.51396,31714.4029299352,0
BMC,D,20200716,000000,2.4845,2.49432,2.38629,2.49432,7014.153846050401,0
BMC,D,20200717,000000,2.49432,2.49432,2.30773,2.4354,7829.824175708701,0
BMC,D,20200720,000000,2.4354,2.4354,2.27827,2.34701,37302.9157503656,0
BMC,D,20200721,000000,2.35683,2.5827,2.22917,2.38629,72365.5384604712,0
BMC,D,20200722,000000,2.39612,2.70054,2.38629,2.70054,76640.4249072946,0
BMC,D,20200723,000000,2.73982,2.8282,2.66126,2.6809,67384.9597059659,0
BMC,D,20200724,000000,2.6809,2.73982,2.61216,2.6318,14850.0879118689,0
BMC,D,20200727,000000,2.6318,2.6318,2.44522,2.4845,47479.9560432558,0
BMC,D,20200728,000000,2.47468,2.55324,2.35683,2.39612,40027.9267393364,0
BMC,D,20200729,000000,2.39612,2.44522,2.30773,2.39612,54398.388277586004,0
BMC,D,20200730,000000,2.33719,2.39612,2.20953,2.22917,46998.2930395999,0
BMC,D,20200731,000000,2.22917,2.30773,2.01313,2.26845,20575.0549447515,0
BMC,D,20200803,000000,2.24881,2.32737,2.16043,2.24881,29072.893772465002,0
BMC,D,20200804,000000,2.20953,2.24881,2.12115,2.18989,44045.1794865299,0
BMC,D,20200805,000000,2.13097,2.19971,2.11133,2.11133,21707.4212451011,0
BMC,D,20200806,000000,2.11133,2.16043,2.01313,2.12115,45146.9963363305,0
BMC,D,20200807,000000,2.11133,2.16043,2.02295,2.15061,10922.446886285801,0
BMC,D,20200810,000000,2.16043,2.18989,2.08187,2.11133,3528.4615384095,0
BMC,D,20200811,000000,2.08187,2.08187,2.03277,2.05241,20790.9377286311,0
BMC,D,20200812,000000,2.02295,2.03277,1.86583,2.02295,20001.7435894486,0
BMC,D,20200813,000000,2.06223,2.06223,1.96403,2.02295,8547.7362636102,0
BMC,D,20200814,000000,2.02295,2.04259,1.98367,2.03277,7625.142857030401,0
BMC,D,20200817,000000,2.03277,2.06223,2.03277,2.06223,4032.5274724680003,0
