TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
APR,D,20160606,000000,2.35501,2.35501,2.31591,2.32561,10325.252525242,0
APR,D,20160607,000000,2.37452,2.44292,2.32561,2.34521,3167.6767676736,0
APR,D,20160608,000000,2.44292,2.44292,2.35501,2.43312,936.3636363627,0
APR,D,20160609,000000,2.53094,2.54064,2.37452,2.37452,37293.939393902,0
APR,D,20160610,000000,2.44292,2.44292,2.36471,2.39412,6421.2121212057,0
APR,D,20160613,000000,2.39412,2.59934,2.39412,2.47233,23186.868686846,0
APR,D,20160614,000000,2.49183,2.53094,2.48203,2.53094,7373.73737373,0
APR,D,20160615,000000,2.73616,2.73616,2.56024,2.57974,14029.292929279,0
APR,D,20160616,000000,2.82407,2.82407,2.64815,2.64815,15736.363636348,0
APR,D,20160617,000000,2.64815,2.70676,2.57974,2.70676,4569.6969696924,0
APR,D,20160620,000000,2.92179,3.07811,2.75567,2.76537,26877.777777751,0
APR,D,20160621,000000,2.92179,2.92179,2.75567,2.87288,9105.0505050414,0
APR,D,20160622,000000,2.87288,3.12701,2.83378,3.06831,145224.2424241,0
APR,D,20160623,000000,3.10741,3.30284,2.92179,2.9803,248748.48484824,0
APR,D,20160624,000000,2.73616,2.86318,2.63835,2.82407,133433.3333332,0
APR,D,20160627,000000,2.91199,2.92179,2.82407,2.91199,77181.818181741,0
APR,D,20160628,000000,2.91199,2.92179,2.78487,2.84358,64466.666666602,0
APR,D,20160629,000000,3.11721,3.11721,2.88268,3.039,65594.949494884,0
APR,D,20160630,000000,3.09761,3.09761,2.9902,3.039,13725.252525239,0
APR,D,20160701,000000,3.07811,3.07811,2.94129,3.0195,6607.0707070641,0
APR,D,20160704,000000,2.96079,3.0195,2.83378,2.89238,15364.646464631,0
APR,D,20160705,000000,2.93159,2.93159,2.84358,2.88268,4261.6161616119,0
APR,D,20160706,000000,2.92179,2.92179,2.78487,2.82407,9819.1919191821,0
APR,D,20160707,000000,2.86318,2.86318,2.74586,2.81427,10860.606060595,0
APR,D,20160708,000000,2.81427,2.93159,2.78487,2.90219,27499.999999973,0
APR,D,20160711,000000,2.90219,3.06831,2.90219,3.05861,605716.16161556,0
APR,D,20160712,000000,3.0488,3.12701,3.0292,3.08791,248509.09090884,0
APR,D,20160713,000000,3.10741,3.22463,3.0488,3.22463,326050.50505018,0
APR,D,20160714,000000,3.22463,3.44946,3.22463,3.40055,458723.23232277,0
APR,D,20160715,000000,3.41035,3.42005,3.30284,3.33214,108918.18181807,0
APR,D,20160718,000000,3.33214,3.38105,3.29304,3.37125,88910.101010012,0
APR,D,20160719,000000,3.38105,3.38105,3.30284,3.30284,86425.252525166,0
APR,D,20160720,000000,3.30284,3.36145,3.24423,3.36145,297492.92929263,0
APR,D,20160721,000000,3.32244,3.35174,3.22463,3.29304,121547.47474735,0
APR,D,20160722,000000,3.29304,3.36145,3.27353,3.35174,65622.222222157,0
APR,D,20160725,000000,3.33214,3.34194,3.27353,3.34194,81887.878787797,0
APR,D,20160726,000000,3.34194,3.34194,3.27353,3.32244,26474.747474721,0
APR,D,20160727,000000,3.32244,3.32244,3.27353,3.31264,249131.31313106,0
APR,D,20160728,000000,3.27353,3.32244,3.27353,3.32244,103237.37373727,0
APR,D,20160729,000000,3.32244,3.43966,3.28334,3.42005,511048.48484797,0
APR,D,20160801,000000,3.40055,3.49826,3.40055,3.45926,23334.34343432,0
APR,D,20160802,000000,3.46896,3.48846,3.42005,3.45926,50016.161616112,0
APR,D,20160803,000000,3.43966,3.45926,3.42005,3.42986,46006.060606015,0
APR,D,20160804,000000,3.46896,3.48846,3.42986,3.48846,24323.232323208,0
APR,D,20160805,000000,3.46896,3.71329,3.46896,3.70359,161798.98989883,0
APR,D,20160808,000000,3.7621,3.7621,3.64488,3.66439,42835.353535311,0
APR,D,20160809,000000,3.66439,3.69369,3.47876,3.63508,90267.676767587,0
APR,D,20160810,000000,3.63508,3.66439,3.60578,3.65468,59093.93939388,0
APR,D,20160811,000000,3.68389,3.68389,3.64488,3.65468,31322.222222191,0
APR,D,20160812,000000,3.66439,3.66439,3.61558,3.64488,106822.22222212,0
APR,D,20160816,000000,3.67419,3.67419,3.61558,3.61558,72847.474747402,0
APR,D,20160817,000000,3.66439,3.66439,3.48846,3.54717,118799.99999988,0
APR,D,20160818,000000,3.57647,3.60578,3.52767,3.54717,166808.08080791,0
APR,D,20160819,000000,3.54717,3.60578,3.52767,3.54717,18038.383838366,0
APR,D,20160822,000000,3.54717,3.55687,3.53737,3.53737,24569.696969672,0
APR,D,20160823,000000,3.55687,3.56667,3.51787,3.53737,52667.676767624,0
APR,D,20160824,000000,3.56667,3.56667,3.50807,3.55687,14519.191919177,0
APR,D,20160825,000000,3.55687,3.55687,3.40055,3.50807,42875.757575715,0
APR,D,20160826,000000,3.51787,3.53737,3.42005,3.50807,29366.666666637,0
APR,D,20160829,000000,3.48846,3.51787,3.42986,3.47876,88577.777777689,0
APR,D,20160830,000000,3.48846,3.48846,3.42986,3.46896,23056.565656543,0
APR,D,20160831,000000,3.51787,3.51787,3.43966,3.48846,57108.080808024,0
APR,D,20160901,000000,3.51787,3.51787,3.40055,3.40055,30945.454545424,0
APR,D,20160902,000000,3.36145,3.48846,3.35174,3.48846,45994.949494904,0
APR,D,20160905,000000,3.49826,3.51787,3.43966,3.49826,67496.969696902,0
APR,D,20160906,000000,3.50807,3.65468,3.48846,3.65468,14576.767676753,0
APR,D,20160907,000000,3.7328,4.10414,3.54717,4.05534,1390171.7171703,0
APR,D,20160908,000000,4.13345,4.13345,3.94772,3.98693,226685.85858563,0
APR,D,20160909,000000,3.96743,4.10414,3.92822,3.93802,338789.89898956,0
APR,D,20160912,000000,3.97713,4.04554,3.95753,4.01613,55068.686868632,0
APR,D,20160913,000000,4.02593,4.19206,4.02593,4.15295,365244.44444408,0
APR,D,20160914,000000,4.13345,4.26047,4.09434,4.19206,277255.55555528,0
APR,D,20160915,000000,4.24096,4.31917,4.22136,4.22136,193808.08080789,0
APR,D,20160916,000000,4.27027,4.27997,4.15295,4.22136,67686.868686801,0
APR,D,20160919,000000,4.22136,4.25076,4.15295,4.20186,37898.989898952,0
APR,D,20160920,000000,4.19206,4.21156,4.15295,4.17255,51689.898989847,0
APR,D,20160921,000000,4.18235,4.18235,4.14325,4.15295,52577.777777725,0
APR,D,20160922,000000,4.18235,4.18235,4.00643,4.09434,97890.909090811,0
APR,D,20160923,000000,4.12365,4.18235,4.05534,4.17255,132342.42424229,0
APR,D,20160926,000000,4.17255,4.27997,4.17255,4.24096,139097.97979784,0
APR,D,20160927,000000,4.27997,4.27997,4.18235,4.26047,27449.494949468,0
APR,D,20160928,000000,4.27027,4.27027,4.20186,4.27027,217981.8181816,0
APR,D,20160929,000000,4.27027,4.27027,4.20186,4.25076,152713.13131298,0
APR,D,20160930,000000,4.27027,4.27027,4.19206,4.23126,351948.48484813,0
APR,D,20161003,000000,4.23126,4.29957,4.20186,4.28977,35088.888888854,0
APR,D,20161004,000000,4.28977,4.28977,4.24096,4.25076,16686.868686852,0
APR,D,20161005,000000,4.25076,4.25076,4.20186,4.20186,37835.353535316,0
APR,D,20161006,000000,4.20186,4.23126,4.14325,4.17255,115140.40404029,0
APR,D,20161007,000000,4.21156,4.21156,4.17255,4.18235,48323.232323184,0
APR,D,20161010,000000,4.19206,4.22136,4.17255,4.19206,31471.717171686,0
APR,D,20161011,000000,4.20186,4.20186,4.08454,4.08454,177538.38383821,0
APR,D,20161012,000000,4.19206,4.19206,3.82071,4.08454,236608.08080784,0
APR,D,20161013,000000,4.14325,4.24096,4.09434,4.19206,289063.63636335,0
APR,D,20161014,000000,4.27027,4.27997,4.16285,4.19206,37656.565656528,0
APR,D,20161017,000000,4.18235,4.18235,4.13345,4.16285,77613.131313054,0
APR,D,20161018,000000,4.17255,4.17255,4.02593,4.15295,158441.41414126,0
APR,D,20161019,000000,4.12365,4.15295,4.04554,4.10414,52421.21212116,0
APR,D,20161020,000000,4.15295,4.15295,4.08454,4.14325,14647.47474746,0
APR,D,20161021,000000,4.10414,4.16285,4.05534,4.07484,40348.484848445,0
APR,D,20161024,000000,4.07484,4.07484,4.04554,4.04554,11002.020202009,0
APR,D,20161025,000000,4.03574,4.08454,4.01613,4.07484,108473.73737363,0
APR,D,20161026,000000,4.10414,4.10414,4.06504,4.09434,29624.242424213,0
APR,D,20161027,000000,4.14325,4.14325,4.05534,4.13345,99382.828282729,0
APR,D,20161028,000000,4.13345,4.24096,4.10414,4.10414,49593.93939389,0
