<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
HDR,D,20200727,000000,27.1561,27.3297,26.9825,26.9825,1693.046070452,0
HDR,D,20200728,000000,26.9825,27.3297,26.6335,26.6335,2442.582655814,0
HDR,D,20200729,000000,27.1561,27.1561,26.808,26.808,144.425474254,0
HDR,D,20200730,000000,27.3297,27.3297,26.2853,26.2853,1746.810298094,0
HDR,D,20200731,000000,26.6335,27.1561,26.4589,27.1561,651.495934956,0
HDR,D,20200803,000000,27.1561,27.3297,26.4589,27.1561,1999.818428174,0
HDR,D,20200804,000000,27.1561,27.1561,26.6335,26.9825,749.536585362,0
HDR,D,20200805,000000,27.1561,27.1561,26.9825,27.1561,159.184281842,0
HDR,D,20200806,000000,27.1561,27.3297,26.9825,26.9825,1717.292682918,0
HDR,D,20200807,000000,26.9825,27.3297,26.1117,27.3297,2804.17344172,0
HDR,D,20200810,000000,26.1117,27.3297,26.1117,26.9825,2596.495934946,0
HDR,D,20200811,000000,27.3297,27.3297,26.2853,27.1561,705.260162598,0
HDR,D,20200812,000000,27.3297,27.3297,26.2853,26.2853,2311.861788606,0
HDR,D,20200813,000000,27.1855,27.546,27.1855,27.546,1348.322493218,0
HDR,D,20200814,000000,27.546,27.546,26.826,26.826,495.47425474,0
HDR,D,20200817,000000,27.546,27.546,26.826,27.3658,381.620596204,0
HDR,D,20200818,000000,27.546,27.546,26.4656,27.3658,1352.539295386,0
HDR,D,20200819,000000,27.3658,27.3658,26.4656,26.4656,325.747967478,0
HDR,D,20200820,000000,26.2853,26.4656,26.1051,26.1051,1797.41192411,0
HDR,D,20200821,000000,27.3658,27.3658,25.5653,26.826,1097.422764222,0
HDR,D,20200824,000000,27.3658,27.3658,26.1051,26.1051,1418.953929532,0
HDR,D,20200825,000000,27.0053,27.0053,26.1051,26.1051,187.647696476,0
HDR,D,20200826,000000,27.0053,27.0053,26.1051,26.1051,606.16531165,0
HDR,D,20200827,000000,26.826,26.826,26.4656,26.4656,1000.436314358,0
HDR,D,20200828,000000,27.0053,27.0053,26.2853,26.2853,298.338753386,0
HDR,D,20200831,000000,26.2853,26.2853,25.3851,25.7456,955.105691052,0
HDR,D,20200901,000000,26.2853,26.2853,25.0256,25.3851,665.200542002,0
HDR,D,20200902,000000,25.3851,26.1051,25.0256,25.3851,789.596205958,0
HDR,D,20200903,000000,25.5653,25.9258,25.5653,25.5653,66.414634146,0
HDR,D,20200904,000000,25.3851,26.826,25.3851,26.826,1440.037940372,0
HDR,D,20200907,000000,26.826,26.826,26.1051,26.826,101.203252032,0
HDR,D,20200908,000000,26.6458,26.6458,25.7456,25.7456,259.333333332,0
HDR,D,20200909,000000,26.6458,26.6458,25.5653,26.6458,244.574525744,0
HDR,D,20200910,000000,26.6458,26.6458,26.1051,26.4656,227.707317072,0
HDR,D,20200911,000000,26.6458,26.6458,26.4656,26.4656,93.823848238,0
HDR,D,20200914,000000,26.4656,26.4656,26.4656,26.4656,47.43902439,0
