TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
ASB,D,20071030,000000,3.22781,3.43293,3.07845,3.21359,280438.46499910497,0
ASB,D,20071031,000000,3.20888,3.20888,3.10171,3.10171,47264.1032329599,0
ASB,D,20071102,000000,3.12506,3.19484,3.10171,3.14832,52912.4075419198,0
ASB,D,20071105,000000,3.20888,3.20888,3.10171,3.10171,41232.9335738992,0
ASB,D,20071106,000000,3.14832,3.14832,3.12506,3.14832,28372.6113114101,0
ASB,D,20071107,000000,3.14832,3.15303,2.98512,2.98512,94562.5395000321,0
ASB,D,20071108,000000,3.00857,3.07374,2.70993,3.07374,70695.8788171181,0
ASB,D,20071109,000000,2.86853,3.07845,2.86853,3.07374,30729.1059254816,0
ASB,D,20071112,000000,3.21359,3.21359,2.89188,3.03183,24269.293537503698,0
ASB,D,20071113,000000,3.07845,3.09248,3.03183,3.03183,112293.9910265754,0
ASB,D,20071114,000000,3.21839,3.21839,3.03183,3.14371,734.5188510086,0
ASB,D,20071115,000000,3.03183,3.09248,2.80778,3.09248,12347.407540750799,0
ASB,D,20071116,000000,3.02702,3.03183,3.02702,3.03183,2804.9048474776,0
ASB,D,20071119,000000,3.07845,3.09248,3.07845,3.09248,211.2001795393,0
ASB,D,20071120,000000,3.07845,3.07845,2.91043,2.91043,1014.3850987725,0
ASB,D,20071121,000000,2.76587,2.76587,2.56528,2.56528,3089.973070107,0
ASB,D,20071122,000000,2.56528,2.56528,2.56528,2.56528,1501.2899461833,0
ASB,D,20071123,000000,2.3368,2.88717,2.3368,2.88717,965.4865350368,0
ASB,D,20071126,000000,3.07374,3.09248,2.79865,2.79865,12715.7073612282,0
ASB,D,20071127,000000,2.79865,2.93369,2.79865,2.86853,1829.0143627098,0
ASB,D,20071128,000000,2.70532,3.03183,2.70532,3.03183,26121.196589621697,0
ASB,D,20071130,000000,2.7752,3.12506,2.7752,3.12506,186403.40575043458,0
ASB,D,20071203,000000,3.12506,3.21839,3.03183,3.21839,70069.5610433119,0
ASB,D,20071205,000000,3.12045,3.17168,2.96647,3.12506,17025.0233398084,0
ASB,D,20071206,000000,3.12506,3.21359,3.12506,3.21359,19447.0628371852,0
ASB,D,20071210,000000,3.02702,3.12045,3.02702,3.03644,2205.6373429719997,0
ASB,D,20071211,000000,3.03183,3.38141,3.03183,3.38141,161752.2872578032,0
ASB,D,20071212,000000,3.39092,3.39092,3.27414,3.35824,14101.5134653974,0
ASB,D,20071213,000000,3.27414,3.35363,3.27414,3.35363,1820.691202925,0
ASB,D,20071214,000000,3.22781,3.35824,3.03183,3.35824,218697.26571545858,0
ASB,D,20071217,000000,3.35363,3.35363,3.29759,3.29759,1405.5736086580998,0
ASB,D,20071218,000000,3.26491,3.26491,3.26491,3.26491,429.68312389029995,0
