<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ATC,D,20160318,000000,3.43992,3.46652,3.40457,3.45759,18064.611940848,0
ATC,D,20160321,000000,3.41341,3.61683,3.40457,3.58139,205554.08955849,0
ATC,D,20160322,000000,3.59907,3.59907,3.53721,3.54605,39142.56716537,0
ATC,D,20160323,000000,3.58139,3.67869,3.56372,3.59907,91596.985077415,0
ATC,D,20160324,000000,3.56372,3.66985,3.56372,3.6079,14013.179104904,0
ATC,D,20160329,000000,3.57256,3.66102,3.57256,3.63451,52739.686568769,0
ATC,D,20160330,000000,3.66985,3.79366,3.64334,3.68752,178414.43284125,0
ATC,D,20160331,000000,3.71403,3.74064,3.66102,3.71403,152863.83582555,0
ATC,D,20160401,000000,3.74064,3.88212,3.71403,3.88212,217909.20896186,0
ATC,D,20160404,000000,3.89095,3.89095,3.81133,3.8291,96257.059704422,0
ATC,D,20160405,000000,3.80249,3.81133,3.61683,3.68752,67181.283584134,0
ATC,D,20160406,000000,3.7052,3.71403,3.65208,3.71403,34691.552239862,0
ATC,D,20160407,000000,3.71403,3.75831,3.66985,3.7052,46345.343284993,0
ATC,D,20160408,000000,3.71403,3.7318,3.69636,3.71403,34046.865672678,0
ATC,D,20160411,000000,3.71403,3.74064,3.66985,3.7052,37516.432836963,0
ATC,D,20160412,000000,3.69636,3.7052,3.66985,3.67869,16788.626866183,0
ATC,D,20160413,000000,3.69636,3.74938,3.69636,3.74938,40610.104478848,0
ATC,D,20160414,000000,3.76715,3.87318,3.76715,3.78482,110195.05970485,0
ATC,D,20160415,000000,3.84667,4.0235,3.83784,3.97941,376646.28359355,0
ATC,D,20160418,000000,4.01476,4.15623,3.96164,4.12079,281828.95523246,0
ATC,D,20160419,000000,4.12079,4.12079,4.06777,4.12079,106457.73134652,0
ATC,D,20160420,000000,4.12079,4.12079,4.03243,4.08545,134834.23881007,0
ATC,D,20160421,000000,4.08545,4.17391,4.08545,4.15623,287325.26866546,0
ATC,D,20160422,000000,4.13846,4.18274,4.11196,4.18274,64447.029852708,0
ATC,D,20160425,000000,4.18274,4.22692,4.12972,4.16507,106751.23880922,0
ATC,D,20160426,000000,4.16507,4.23576,4.0501,4.21809,222452.91045453,0
ATC,D,20160427,000000,4.20925,4.20925,4.12972,4.15623,96604.119405925,0
ATC,D,20160428,000000,4.13846,4.15623,3.98815,4.13846,171346.56716939,0
ATC,D,20160429,000000,4.06777,4.16507,4.06777,4.15623,82344.805972655,0
ATC,D,20160502,000000,4.1474,4.20925,4.10322,4.17391,64798.208957196,0
ATC,D,20160504,000000,4.17391,4.22692,4.15623,4.20925,43308.313434154,0
ATC,D,20160505,000000,4.24469,4.28878,4.24469,4.28878,69892.880599142,0
ATC,D,20160506,000000,4.30655,4.39501,4.30655,4.3685,300913.11941214,0
ATC,D,20160509,000000,4.3685,4.3685,4.28878,4.33306,150573.44776578,0
ATC,D,20160510,000000,4.31538,4.35073,4.20925,4.25353,71951.552240996,0
ATC,D,20160511,000000,4.24469,4.29771,4.24469,4.29771,47322.671643231,0
ATC,D,20160512,000000,4.30655,4.37733,4.28878,4.33306,90808.119405749,0
ATC,D,20160513,000000,4.37733,4.45686,4.24469,4.42151,233716.38806681,0
ATC,D,20160516,000000,4.55416,4.58066,4.46579,4.4923,263257.65672443,0
ATC,D,20160517,000000,4.50988,4.58066,4.34189,4.42151,113303.14925718,0
ATC,D,20160518,000000,4.42151,4.73098,4.37733,4.72214,359479.70150348,0
ATC,D,20160519,000000,4.72214,4.81944,4.69563,4.76642,246678.08955975,0
ATC,D,20160520,000000,4.73991,4.75749,4.56299,4.72214,51811.791046353,0
ATC,D,20160523,000000,4.72214,4.72214,4.59834,4.64261,50232.000001529,0
ATC,D,20160524,000000,4.61611,4.64261,4.57183,4.61611,61975.388061588,0
ATC,D,20160525,000000,4.64261,4.7133,4.60717,4.6868,56590.298509185,0
ATC,D,20160527,000000,4.70447,4.70447,4.59834,4.62484,34068.49253835,0
ATC,D,20160530,000000,4.62484,4.62484,4.50988,4.55416,38443.298508633,0
ATC,D,20160531,000000,4.55416,4.59834,4.41258,4.59834,123103.20895897,0
ATC,D,20160601,000000,4.59834,4.59834,4.33306,4.40384,131008.34328757,0
ATC,D,20160602,000000,4.45686,4.55416,4.38607,4.55416,78462.268659104,0
ATC,D,20160603,000000,4.46579,4.55416,4.46579,4.50988,16307.68656766,0
