<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BBT,D,20190920,000000,18.9942,19.0848,18.4455,18.5372,5275.11037913,0
BBT,D,20190923,000000,18.6102,18.9479,18.3909,18.4501,4704.360731552,0
BBT,D,20190924,000000,18.2633,18.6241,17.4418,17.6148,20085.415154634,0
BBT,D,20190925,000000,17.4501,18.8933,17.4418,18.8933,17392.730737746,0
BBT,D,20190926,000000,19.1763,19.9979,18.9025,19.5418,19686.538980475,0
BBT,D,20190927,000000,17.8063,18.2263,16.254,16.3456,96650.183218933,0
BBT,D,20190930,000000,15.9802,15.9802,12.9486,13.1956,228857.63709588,0
BBT,D,20191001,000000,12.9578,13.4694,11.7978,13.0578,147981.97964798,0
BBT,D,20191002,000000,13.0402,13.5601,12.1087,12.5102,28854.205194696,0
BBT,D,20191003,000000,12.784,13.0495,12.0559,12.7109,23735.834775602,0
BBT,D,20191004,000000,12.9032,14.0449,12.6933,13.2409,24308.746353663,0
BBT,D,20191007,000000,13.0578,13.2225,12.6563,12.6563,29735.19186662,0
BBT,D,20191008,000000,12.9486,12.9486,12.3279,12.7386,14942.182534983,0
BBT,D,20191009,000000,12.7201,12.784,11.7802,11.7802,45150.837177435,0
BBT,D,20191010,000000,11.2316,11.5055,9.1224,9.1224,128905.10506378,0
BBT,D,20191011,000000,8.85782,10.2732,8.85782,9.40733,93183.527689042,0
BBT,D,20191014,000000,9.5794,9.82545,9.26857,9.48597,13279.657993363,0
BBT,D,20191015,000000,9.47857,9.47857,9.13165,9.46931,22695.946213158,0
BBT,D,20191016,000000,9.27782,9.49707,9.19548,9.19548,6318.2418372981,0
BBT,D,20191017,000000,9.22323,9.77094,9.22323,9.27227,10217.28346384,0
BBT,D,20191018,000000,9.27227,9.40178,8.74811,9.09465,22838.633625053,0
BBT,D,20191021,000000,8.87632,9.40549,8.87632,9.3324,12996.445100058,0
BBT,D,20191022,000000,9.3324,9.77094,9.22323,9.40549,11637.671791334,0
BBT,D,20191023,000000,9.54239,9.77094,9.3139,9.47857,3688.2534044245,0
BBT,D,20191024,000000,9.49707,9.65249,9.20473,9.20473,4903.258336011,0
BBT,D,20191025,000000,9.13165,9.36015,9.04007,9.13165,5545.3516895363,0
BBT,D,20191028,000000,9.13165,9.5794,8.21849,8.83007,22421.381041786,0
BBT,D,20191029,000000,8.53811,8.76633,7.68424,7.91709,52695.974563977,0
BBT,D,20191030,000000,7.76186,7.85317,7.41485,7.41485,12548.925490025,0
BBT,D,20191031,000000,7.15916,7.40579,6.75739,7.24871,43696.938927449,0
BBT,D,20191104,000000,7.29616,7.92625,7.29616,7.50802,21562.013674694,0
BBT,D,20191105,000000,7.7984,7.81662,7.03131,7.52448,14964.882805057,0
BBT,D,20191106,000000,7.52448,7.62495,7.22308,7.22308,8247.7647935988,0
BBT,D,20191107,000000,7.12271,7.56102,6.94,7.21402,16837.114603551,0
BBT,D,20191108,000000,7.12271,7.30533,7.06785,7.29616,3916.3370704074,0
BBT,D,20191112,000000,7.29616,7.29616,6.95832,7.16831,5466.4412268976,0
BBT,D,20191113,000000,7.13178,7.16831,6.94,6.94,5114.0465581279,0
BBT,D,20191114,000000,7.03131,7.03131,6.76655,7.01308,1848.4505631788,0
BBT,D,20191115,000000,7.16739,7.16739,6.7757,7.07701,3807.1595810033,0
BBT,D,20191118,000000,7.16739,7.28701,6.84869,7.15916,11394.454611969,0
BBT,D,20191119,000000,7.15916,7.15916,7.04962,7.12271,446.43864479113,0
BBT,D,20191120,000000,7.10439,7.10439,6.86701,7.07701,2177.0639966328,0
BBT,D,20191121,000000,6.92177,7.23224,6.92177,7.1957,5779.9211469689,0
BBT,D,20191122,000000,7.20486,7.20486,6.84869,6.94,4778.9473332241,0
BBT,D,20191125,000000,6.92177,7.53271,6.90355,7.28701,9773.0067495316,0
BBT,D,20191126,000000,7.03131,7.30533,7.03131,7.3044,1426.874118945,0
BBT,D,20191127,000000,7.12271,7.12271,6.94,7.12271,6814.404883204,0
BBT,D,20191128,000000,6.75739,6.79393,5.53376,5.69815,139641.2518436,0
BBT,D,20191129,000000,5.86069,5.86069,5.75291,5.75291,16724.694218422,0
BBT,D,20191202,000000,5.75291,5.75291,5.49722,5.66069,18746.099220261,0
BBT,D,20191203,000000,5.58853,5.58853,5.29638,5.29813,21164.218465776,0
BBT,D,20191204,000000,5.25983,5.29638,4.76666,5.15937,20244.317045153,0
BBT,D,20191205,000000,5.38768,6.7757,5.38768,6.7757,138645.68285606,0
BBT,D,20191206,000000,6.57477,7.23224,6.09992,6.39216,104859.03326383,0
BBT,D,20191209,000000,6.39216,6.72084,6.20954,6.35747,22521.910809256,0
BBT,D,20191210,000000,6.35747,6.40122,5.93553,6.25607,7615.4001272481,0
BBT,D,20191211,000000,6.30085,6.36478,5.78029,6.09715,19285.500875832,0
BBT,D,20191212,000000,6.02683,6.22776,5.62507,6.04515,18413.161925841,0
BBT,D,20191213,000000,6.05431,6.24599,5.6616,5.83507,21172.866187709,0
BBT,D,20191216,000000,5.92646,5.92646,5.5246,5.6616,12177.073446905,0
BBT,D,20191217,000000,5.6616,5.78029,5.34199,5.46984,22273.288803683,0
BBT,D,20191218,000000,5.3146,5.63422,5.21413,5.35114,25883.71271071,0
BBT,D,20191219,000000,5.38768,5.88076,5.38768,5.57946,31538.241889651,0
BBT,D,20191220,000000,5.64339,5.64339,5.38768,5.46891,25725.891785433,0
BBT,D,20191223,000000,5.47899,5.56752,5.20507,5.5246,58078.100502028,0
BBT,D,20191227,000000,5.56114,5.93553,5.3146,5.79676,22712.160691783,0
BBT,D,20191230,000000,5.75291,6.08169,5.6616,5.85338,24738.970519829,0
