<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MCR,D,20110114,000000,6.93791,6.94171,6.8309,6.94171,12216.023715305,0
MCR,D,20110117,000000,6.96016,7.27404,6.8309,7.07829,243039.88932587,0
MCR,D,20110118,000000,7.12633,7.30352,6.92316,7.18159,15905.328063098,0
MCR,D,20110119,000000,7.28878,7.28878,7.05984,7.08571,2542.2450592656,0
MCR,D,20110120,000000,7.18159,7.19642,7.05984,7.19642,966.2213438648,0
MCR,D,20110121,000000,7.21858,7.21858,7.01552,7.1853,16548.774703408,0
MCR,D,20110124,000000,7.01552,7.20004,6.97862,7.20004,8996.6877469544,0
MCR,D,20110125,000000,7.21858,7.28516,7.12633,7.27023,9378.339920864,0
MCR,D,20110126,000000,7.28516,7.28516,7.12994,7.28516,3381.2490118272,0
MCR,D,20110127,000000,7.28516,7.30352,7.14839,7.29249,8933.6047430024,0
MCR,D,20110128,000000,7.20384,7.28878,7.05233,7.26662,8511.9999999232,0
MCR,D,20110131,000000,7.1152,7.26662,7.05233,7.26281,2917.58893278,0
MCR,D,20110201,000000,7.12633,7.26281,7.12633,7.12633,2982.7747035304,0
MCR,D,20110202,000000,7.06726,7.17417,6.8309,7.0412,19447.438735002,0
MCR,D,20110203,000000,7.01552,7.03026,6.94533,6.97862,7075.810276616,0
MCR,D,20110204,000000,7.01552,7.01552,6.90481,6.90481,6658.4110671336,0
MCR,D,20110207,000000,6.87513,7.00439,6.86771,7.00439,4352.727272688,0
MCR,D,20110208,000000,6.87884,7.0081,6.87884,6.97862,7930.5849801656,0
MCR,D,20110209,000000,6.88626,7.03768,6.87513,7.00439,2790.3715414768,0
MCR,D,20110210,000000,6.99707,7.00439,6.8309,6.99326,12957.249011741,0
MCR,D,20110211,000000,6.99326,6.99326,6.8309,6.99326,4770.1264821704,0
MCR,D,20110214,000000,6.87152,7.01181,6.87152,6.99707,771.7154150128,0
MCR,D,20110215,000000,6.87152,6.88626,6.80142,6.8309,9474.0158101912,0
MCR,D,20110216,000000,6.81607,6.86039,6.7201,6.757,9027.1778655312,0
MCR,D,20110217,000000,6.757,6.757,6.3619,6.48022,21655.343873322,0
MCR,D,20110218,000000,6.48022,6.62784,6.48022,6.56877,5710.0632410552,0
MCR,D,20110221,000000,6.53548,6.57239,6.49849,6.57239,11027.960474209,0
MCR,D,20110222,000000,6.64258,6.64639,6.48022,6.64639,7868.5533596128,0
MCR,D,20110223,000000,6.5022,6.64639,6.47281,6.63897,2336.1739130224,0
MCR,D,20110224,000000,6.60939,6.60939,6.5022,6.60568,15053.707509746,0
MCR,D,20110225,000000,6.46539,6.64258,6.46539,6.60568,2454.980237132,0
