TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
MOL,D,19951211,000000,1.50544,1.53272,1.50544,1.53272,8492.9559361148,0
MOL,D,19951212,000000,1.51561,1.52336,1.5094,1.52336,11512.031823423,0
MOL,D,19951222,000000,1.45241,1.49302,1.45241,1.49302,36478.834148306,0
MOL,D,19951227,000000,1.44377,1.50544,1.44377,1.50544,50193.525090394,0
MOL,D,19951228,000000,1.5094,1.52255,1.48834,1.52255,61282.35311946,0
MOL,D,19951229,000000,1.52444,1.53128,1.52444,1.52444,56875.924111015,0
MOL,D,19960104,000000,1.55631,1.68054,1.55631,1.67343,17912.294981139,0
MOL,D,19960105,000000,1.77966,2.07973,1.77966,1.94532,12115.180538217,0
MOL,D,19960108,000000,1.9969,2.107,1.9969,2.0664,85262.790695288,0
MOL,D,19960109,000000,2.06811,2.06811,1.93055,2.06811,43501.129129749,0
MOL,D,19960110,000000,2.00014,2.04777,1.99303,2.03444,33228.717869327,0
MOL,D,19960111,000000,1.97124,1.98511,1.93667,1.95081,11018.849448896,0
MOL,D,19960112,000000,1.86717,1.93595,1.81964,1.90777,40694.210525177,0
MOL,D,19960115,000000,1.86168,1.91561,1.84683,1.89535,21182.405140166,0
MOL,D,19960116,000000,1.89769,1.98052,1.89769,1.97358,16241.695225984,0
MOL,D,19960117,000000,1.96332,1.99132,1.92272,1.95711,5010.6884943518,0
MOL,D,19960118,000000,1.91489,1.97673,1.91489,1.9563,12659.458383979,0
MOL,D,19960119,000000,1.96089,2.0023,1.94063,1.97493,17489.091186781,0
MOL,D,19960122,000000,1.98511,2.00563,1.98511,1.98511,34122.888615936,0
MOL,D,19960123,000000,1.98439,2.03993,1.98439,2.03993,29504.302324756,0
MOL,D,19960124,000000,2.01644,2.07036,2.01644,2.0439,114586.03732849,0
MOL,D,19960125,000000,2.07342,2.12825,2.05317,2.10088,93816.839042662,0
MOL,D,19960126,000000,2.0836,2.0836,2.07036,2.0836,28367.983475338,0
MOL,D,19960129,000000,2.08054,2.16102,2.08054,2.16102,23115.146878178,0
MOL,D,19960130,000000,2.1711,2.37511,2.1711,2.36106,23022.952875733,0
MOL,D,19960131,000000,2.36484,2.41256,2.36484,2.41256,60770.287635998,0
MOL,D,19960201,000000,2.4203,2.44785,2.37961,2.41328,65328.892287033,0
MOL,D,19960202,000000,2.41103,2.41103,2.32982,2.3634,39145.79559254,0
MOL,D,19960205,000000,2.35386,2.36718,2.33982,2.36106,17871.196449928,0
MOL,D,19960206,000000,2.3165,2.32982,2.28895,2.3165,16020.651774337,0
MOL,D,19960207,000000,2.29453,2.31569,2.29453,2.30867,6591.3157892892,0
MOL,D,19960208,000000,2.2939,2.30642,2.2867,2.30642,16925.930232084,0
MOL,D,19960209,000000,2.3165,2.44551,2.3165,2.39059,74173.962666223,0
MOL,D,19960212,000000,2.34918,2.42435,2.33603,2.39698,10927.766217564,0
MOL,D,19960213,000000,2.37421,2.40797,2.33982,2.38123,30822.787636836,0
MOL,D,19960214,000000,2.35089,2.36412,2.29615,2.36412,40212.135861788,0
MOL,D,19960215,000000,2.321,2.321,2.04858,2.12339,18787.582618813,0
MOL,D,19960216,000000,2.03669,2.09143,1.90084,1.95558,9509.3115052418,0
MOL,D,19960219,000000,1.9391,1.94613,1.83134,1.91246,43501.129129749,0
MOL,D,19960220,000000,1.92749,1.92749,1.85934,1.85934,2778.0385556138,0
MOL,D,19960221,000000,1.89535,1.97034,1.88221,1.97034,3310.097919124,0
MOL,D,19960222,000000,2.04209,2.12339,2.04209,2.11025,12921.600366835,0
MOL,D,19960223,000000,2.16723,2.32982,2.16723,2.30236,38572.637697819,0
MOL,D,19960226,000000,2.33504,2.41715,2.33504,2.39698,8281.9094244928,0
MOL,D,19960227,000000,2.37817,2.37817,2.26959,2.30308,19471.817624914,0
MOL,D,19960228,000000,2.26959,2.33748,2.26959,2.32343,22813.017135224,0
MOL,D,19960229,000000,2.30002,2.30714,2.26662,2.2867,11864.146266498,0
MOL,D,19960301,000000,2.29687,2.3382,2.29687,2.33126,10445.691554175,0
MOL,D,19960304,000000,2.3228,2.40473,2.3228,2.40473,39516.793144549,0
MOL,D,19960305,000000,2.39293,2.54922,2.39293,2.51573,33127.637697971,0
MOL,D,19960306,000000,2.51411,2.60252,2.51411,2.54769,43140.128517764,0
MOL,D,19960307,000000,2.53121,2.53121,2.47648,2.51087,9951.3984085342,0
MOL,D,19960308,000000,2.46189,2.46189,2.386,2.39293,55658.51897029,0
MOL,D,19960311,000000,2.32577,2.32577,2.22359,2.31254,4628.5832312046,0
MOL,D,19960312,000000,2.39293,2.46189,2.32433,2.43362,3039.0697673568,0
MOL,D,19960313,000000,2.38303,2.4032,2.37574,2.38303,1891.6432068014,0
MOL,D,19960314,000000,2.43525,2.46955,2.4149,2.46955,19511.805385011,0
MOL,D,19960318,000000,2.4501,2.48359,2.43597,2.4501,26696.272949069,0
MOL,D,19960319,000000,2.42813,2.42813,2.31254,2.31875,20941.367808471,0
MOL,D,19960320,000000,2.31173,2.31812,2.29768,2.31173,5081.777845635,0
MOL,D,19960321,000000,2.32811,2.32811,2.23286,2.24682,13594.727661798,0
MOL,D,19960322,000000,2.27203,2.27203,2.11502,2.1423,24665.783353043,0
MOL,D,19960325,000000,2.24682,2.24682,2.18515,2.18515,21896.630966339,0
MOL,D,19960326,000000,2.19217,2.19217,2.14455,2.14455,17096.98898361,0
MOL,D,19960327,000000,2.12123,2.12123,2.08756,2.12123,78450.431454353,0
MOL,D,19960328,000000,2.17903,2.17903,2.05551,2.05551,14994.299265186,0
MOL,D,19960329,000000,2.07883,2.11322,2.04543,2.07883,9116.0985309566,0
MOL,D,19960401,000000,2.08837,2.09476,2.06811,2.06811,15134.256425525,0
MOL,D,19960402,000000,2.10241,2.10241,2.00779,2.00779,21523.411872103,0
MOL,D,19960403,000000,2.03606,2.04921,2.02877,2.04921,15868.476131747,0
MOL,D,19960404,000000,2.10944,2.10944,2.0547,2.06874,12527.276621436,0
MOL,D,19960405,000000,2.07883,2.14689,2.0655,2.10628,4266.4718481058,0
MOL,D,19960409,000000,2.12825,2.1414,2.03219,2.08054,10394.59608294,0
MOL,D,19960410,000000,2.07117,2.0782,2.06469,2.0782,3582.236842005,0
MOL,D,19960411,000000,2.08054,2.08054,1.9446,1.99924,12035.205018023,0
MOL,D,19960412,000000,2.04543,2.04543,1.98997,2.01725,20167.160342153,0
MOL,D,19960415,000000,2.05785,2.06469,2.03048,2.03759,14360.048959206,0
MOL,D,19960416,000000,2.09215,2.09917,2.04543,2.0718,13503.644430467,0
MOL,D,19960417,000000,2.08756,2.08756,1.92344,1.97124,28124.724601416,0
MOL,D,19960418,000000,2.01095,2.04543,2.01095,2.03111,22743.038555055,0
MOL,D,19960419,000000,2.04146,2.1368,2.04146,2.10241,50958.846387803,0
MOL,D,19960422,000000,2.12186,2.15616,2.10169,2.12186,23175.128518323,0
MOL,D,19960423,000000,2.16489,2.16489,2.11097,2.13761,22640.847612585,0
MOL,D,19960424,000000,2.14545,2.14545,2.11871,2.13842,15185.35189676,0
MOL,D,19960425,000000,2.15391,2.18767,2.14689,2.18128,11380.960831995,0
MOL,D,19960426,000000,2.19451,2.20784,2.17435,2.20171,14157.888616495,0
MOL,D,19960429,000000,2.20549,2.21963,2.19928,2.20549,6661.2943694586,0
MOL,D,19960430,000000,2.18353,2.21081,2.1775,2.1775,8412.9804159212,0
MOL,D,19960502,000000,2.15562,2.16165,2.15562,2.15562,12548.381272599,0
MOL,D,19960503,000000,2.17272,2.21324,2.17272,2.2064,16322.781517291,0
MOL,D,19960506,000000,2.20081,2.21414,2.19379,2.20703,13162.63769853,0
MOL,D,19960507,000000,2.20171,2.20171,2.18128,2.18128,20578.145654259,0
MOL,D,19960508,000000,2.20865,2.29687,2.19541,2.25627,34122.888615936,0
MOL,D,19960509,000000,2.27203,2.30642,2.25861,2.29921,24211.477967499,0
MOL,D,19960510,000000,2.30543,2.30543,2.22359,2.22359,10424.586903013,0
MOL,D,19960513,000000,2.24241,2.30236,2.20171,2.30236,16935.927172109,0
MOL,D,19960514,000000,2.35386,2.58901,2.35386,2.56876,113399.73377896,0
MOL,D,19960515,000000,2.71964,2.71964,2.44857,2.50259,38208.304772492,0
MOL,D,19960516,000000,2.50394,2.51807,2.4501,2.47018,21937.72949755,0
MOL,D,19960517,000000,2.45316,2.45316,2.37133,2.39149,12317.340880928,0
MOL,D,19960520,000000,2.38348,2.44551,2.38348,2.42435,13413.671970249,0
MOL,D,19960521,000000,2.44065,2.45397,2.41328,2.41328,44689.654221515,0
MOL,D,19960522,000000,2.44146,2.44146,2.37349,2.41409,19079.715421743,0
MOL,D,19960523,000000,2.38987,2.40392,2.36953,2.37664,14390.039779279,0
MOL,D,19960524,000000,2.36718,2.45559,2.32649,2.39455,33539.733781191,0
MOL,D,19960528,000000,2.37268,2.37268,2.35944,2.37268,19511.805385011,0
MOL,D,19960529,000000,2.36556,2.41328,2.36556,2.40004,15255.330476929,0
MOL,D,19960530,000000,2.4032,2.43768,2.39617,2.4095,15225.339656857,0
MOL,D,19960531,000000,2.37664,2.38348,2.3625,2.3625,5051.7870255624,0
