TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
AML,D,20140717,000000,21.598,21.8395,21.0349,21.7221,186796.4595426222,0
AML,D,20140718,000000,21.7527,21.8767,21.6591,21.8767,35633.9595385356,0
AML,D,20140721,000000,21.8395,21.9569,21.7842,21.8462,31951.3367060661,0
AML,D,20140722,000000,21.9063,21.9063,21.536,21.536,18552.4566479004,0
AML,D,20140723,000000,21.598,21.6591,21.598,21.6591,894.7254335502,0
AML,D,20140724,000000,21.8147,21.8147,20.4221,21.1084,7062.4638730233,0
AML,D,20140725,000000,21.1704,21.2888,21.1704,21.2888,5658.5621388813,0
AML,D,20140728,000000,21.536,21.7842,21.3499,21.7842,9667.0158962151,0
AML,D,20140729,000000,21.7842,21.7842,21.6591,21.7718,3303.3598266789,0
AML,D,20140730,000000,21.7765,21.7765,21.411,21.6591,4749.1690752729,0
AML,D,20140731,000000,21.5055,21.6916,21.5055,21.6591,53567.2326604077,0
AML,D,20140801,000000,21.6591,21.6591,21.0416,21.0416,4411.8135839343,0
AML,D,20140804,000000,21.2888,21.6591,21.0416,21.0416,9425.0000002548,0
AML,D,20140805,000000,21.0473,21.3136,21.0473,21.3136,4607.7312139974,0
AML,D,20140806,000000,21.3079,21.6477,21.0473,21.6477,2517.5939307039002,0
AML,D,20140807,000000,21.3499,21.6591,21.0416,21.3499,9049.927745909401,0
AML,D,20140808,000000,21.3499,21.536,21.1227,21.536,2483.020231281,0
AML,D,20140811,000000,21.2888,21.536,21.2888,21.536,6594.1473990222,0
AML,D,20140812,000000,21.536,21.5665,21.3556,21.536,14584.8627171573,0
AML,D,20140813,000000,21.411,21.536,21.411,21.536,6020.0144510298005,0
AML,D,20140814,000000,21.1647,21.536,21.1151,21.5293,7078.1791909428,0
AML,D,20140818,000000,21.5293,21.536,21.5293,21.536,110456.6835289977,0
AML,D,20140819,000000,21.536,21.536,21.1704,21.536,13309.8265899552,0
AML,D,20140820,000000,21.536,21.5789,21.3002,21.536,87121.5317942628,0
AML,D,20140821,000000,21.6544,22.4771,21.5427,22.3712,198022.4349764517,0
AML,D,20140822,000000,22.4342,22.7434,22.4084,22.4084,33755.4552032247,0
AML,D,20140825,000000,22.5563,22.5563,22.2041,22.2795,7001.6979770679,0
AML,D,20140826,000000,22.1793,22.711,22.1793,22.711,31808.8511569293,0
AML,D,20140827,000000,22.7301,23.3925,22.7301,23.3237,63678.468209814004,0
AML,D,20140828,000000,23.3925,23.8191,22.5936,23.0775,31917.8106945045,0
AML,D,20140829,000000,23.066,23.7017,22.774,23.3323,26219.4364168938,0
AML,D,20140901,000000,23.3925,23.758,23.3323,23.5089,48348.6994232724,0
AML,D,20140902,000000,23.7017,24.4443,23.5089,24.4443,124898.0130091569,0
AML,D,20140903,000000,24.6619,25.373,24.5684,24.8156,104607.44219935981,0
AML,D,20140904,000000,24.8156,24.8156,24.3212,24.6925,40678.5765906951,0
AML,D,20140905,000000,24.6925,25.3415,24.6362,25.2184,55888.9089610485,0
AML,D,20140908,000000,25.0017,25.206,25.0017,25.1869,23446.2066480327,0
AML,D,20140909,000000,25.1563,25.1563,24.6925,24.7536,8132.1531794106,0
