TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
GOP,D,20200417,000000,40.6498,40.743,35.1866,40.743,100730.13269933,0
GOP,D,20200420,000000,45.1873,45.1873,37.3166,43.9745,477707.17534555,0
GOP,D,20200421,000000,44.4469,45.1825,40.3723,42.1316,75507.355448672,0
GOP,D,20200422,000000,40.743,42.1316,39.1681,39.8163,87014.530803884,0
GOP,D,20200423,000000,41.1127,45.7433,39.5387,39.8163,341277.12795501,0
GOP,D,20200424,000000,37.9648,38.6776,33.3351,36.6684,465900.14217044,0
GOP,D,20200427,000000,36.7606,39.8163,35.2978,36.1124,117196.00947624,0
GOP,D,20200428,000000,36.1038,36.5762,33.3351,36.0202,81280.407581254,0
GOP,D,20200429,000000,36.0202,36.0667,34.2609,34.4462,43964.4170607,0
GOP,D,20200430,000000,34.4462,34.4462,31.6871,33.7514,50359.27961981,0
GOP,D,20200504,000000,35.2798,37.0391,35.1866,37.0391,43144.80568631,0
GOP,D,20200505,000000,38.8905,38.8905,36.6684,37.6873,30126.767771888,0
GOP,D,20200506,000000,37.8726,37.8726,35.7702,35.7883,19961.061610961,0
GOP,D,20200507,000000,36.8347,36.8347,35.2237,35.2332,16614.227487807,0
GOP,D,20200508,000000,35.2237,35.928,33.7419,34.9091,27058.748814605,0
GOP,D,20200511,000000,35.1866,35.4642,33.798,34.335,12897.042653761,0
GOP,D,20200512,000000,34.5945,34.5945,33.2239,33.7049,12780.255923906,0
GOP,D,20200513,000000,33.9368,33.9368,32.418,33.798,13301.061611099,0
GOP,D,20200514,000000,34.2419,34.2419,32.4085,32.8723,20331.412321854,0
GOP,D,20200515,000000,32.8723,34.029,32.5016,33.7514,9177.7535543122,0
GOP,D,20200518,000000,33.8902,33.8902,32.9645,33.7933,12893.886255657,0
GOP,D,20200519,000000,33.4273,33.798,33.3399,33.4273,2773.4218008904,0
GOP,D,20200520,000000,33.3437,35.928,33.3437,35.8348,21585.554501922,0
GOP,D,20200521,000000,35.8348,35.8348,34.5384,35.0155,10081.535544815,0
GOP,D,20200522,000000,34.6867,34.6867,33.4549,34.0755,4950.284360087,0
GOP,D,20200525,000000,33.4368,33.5205,32.7791,33.2886,21588.710900027,0
GOP,D,20200526,000000,33.3351,33.9834,32.9645,33.6127,10043.658767564,0
GOP,D,20200527,000000,33.7933,33.7933,33.0567,33.0567,18194.53080531,0
GOP,D,20200528,000000,33.3351,33.7049,33.011,33.7049,5637.3270141012,0
GOP,D,20200529,000000,33.7049,34.8169,33.0567,33.6593,6142.3507107732,0
GOP,D,20200601,000000,33.3351,33.7049,32.5016,33.3351,14326.890994964,0
GOP,D,20200602,000000,33.6127,33.6127,32.9835,33.0567,4270.6066349826,0
GOP,D,20200603,000000,33.0567,34.2561,32.8723,33.2373,13205.317535271,0
GOP,D,20200604,000000,33.242,33.7467,32.6869,32.7886,8582.2464453198,0
GOP,D,20200605,000000,33.3076,33.5205,32.5938,33.3351,11229.412322042,0
GOP,D,20200608,000000,33.5205,33.5205,32.0387,33.242,23135.345971085,0
GOP,D,20200609,000000,33.5205,33.8902,32.7326,33.3351,14646.739336189,0
GOP,D,20200610,000000,33.5205,34.029,32.9645,33.7049,8204.5308055172,0
GOP,D,20200612,000000,32.1775,33.7049,32.1404,33.7049,5986.635070966,0
GOP,D,20200615,000000,33.7049,33.7049,32.7791,33.0567,3905.5165875968,0
GOP,D,20200616,000000,33.3351,33.7049,32.9645,33.6127,3463.6208530088,0
GOP,D,20200617,000000,33.5576,33.6127,33.1032,33.5015,3250.0379146246,0
GOP,D,20200618,000000,33.7049,41.2058,33.5205,41.2058,104551.47867082,0
GOP,D,20200619,000000,41.6497,43.9374,39.6499,41.6687,95733.554500386,0
GOP,D,20200622,000000,41.6687,42.5944,37.826,39.0112,29965.791468573,0
GOP,D,20200623,000000,39.0207,40.3723,37.9648,38.8905,14566.777250883,0
GOP,D,20200624,000000,39.7241,40.2801,37.9648,39.2793,16977.21326979,0
GOP,D,20200625,000000,39.7241,39.7241,37.9648,38.7983,9027.298578012,0
GOP,D,20200626,000000,38.844,38.8905,37.7795,37.7795,11572.407582699,0
GOP,D,20200629,000000,37.7795,38.4277,35.928,36.0202,15327.469193995,0
GOP,D,20200630,000000,36.0202,37.5019,36.0202,36.1314,10610.758293619,0
GOP,D,20200701,000000,37.0391,37.0391,36.1314,36.465,3050.1327013586,0
GOP,D,20200702,000000,36.483,38.7052,36.1314,38.1131,10093.10900453,0
GOP,D,20200703,000000,38.1178,41.1127,38.1178,40.2801,22491.440757828,0
GOP,D,20200706,000000,40.2801,42.5022,39.9275,42.4927,25246.976302794,0
GOP,D,20200707,000000,42.3169,43.331,40.743,41.1174,20563.933648863,0
GOP,D,20200708,000000,41.1041,41.1041,39.8258,39.9094,6437.9999998666,0
GOP,D,20200709,000000,40.0948,40.6964,38.9837,39.8163,10951.649288873,0
GOP,D,20200710,000000,40.6498,40.6498,37.6873,38.7983,9931.0805685146,0
GOP,D,20200713,000000,38.0114,39.3534,37.9648,38.4277,6615.8104264032,0
GOP,D,20200714,000000,38.8905,38.8905,36.6133,37.5019,9802.7203789438,0
GOP,D,20200715,000000,37.0391,37.6683,36.5762,36.9459,6360.142179963,0
GOP,D,20200716,000000,36.9459,36.9459,36.1124,36.6684,5715.1848340048,0
GOP,D,20200717,000000,36.6218,36.6218,34.3531,35.7426,11911.194312549,0
GOP,D,20200720,000000,34.6316,34.8169,33.6127,34.0755,13977.582938099,0
GOP,D,20200721,000000,34.0755,34.0755,32.4085,33.798,24955.535544507,0
GOP,D,20200722,000000,33.798,37.9182,33.3351,35.6495,35522.104264667,0
GOP,D,20200723,000000,35.6495,36.1124,33.5205,34.6316,24403.165876272,0
GOP,D,20200724,000000,33.8075,34.2609,33.3351,33.3351,8373.9241704426,0
GOP,D,20200727,000000,33.5205,33.7049,32.9645,33.3351,12820.236966559,0
GOP,D,20200728,000000,33.1498,33.3351,32.4275,32.8723,13513.592416782,0
GOP,D,20200729,000000,33.3351,35.6495,33.3351,34.4462,17969.374407211,0
GOP,D,20200730,000000,34.8169,34.8169,32.4085,33.1964,12632.95734571,0
GOP,D,20200731,000000,32.9464,34.2419,32.5615,32.5615,7179.7535543536,0
GOP,D,20200803,000000,34.2514,34.2514,32.5111,33.1498,4907.1469193296,0
GOP,D,20200804,000000,33.1498,33.3351,32.5111,33.3351,4231.6777250308,0
GOP,D,20200805,000000,33.6355,33.798,32.8808,33.011,4046.5023695844,0
GOP,D,20200806,000000,33.0567,35.0013,33.011,34.2609,7626.9099524486,0
GOP,D,20200807,000000,34.2609,34.2609,33.0662,33.3351,3824.502369589,0
GOP,D,20200810,000000,33.0567,34.1497,33.0196,33.3351,1005.8388625384,0
GOP,D,20200811,000000,33.3351,33.798,33.242,33.242,1994.8436018544,0
